"","alert_id","alert_type","timestamp","src_ip","src_port","dest_ip","dest_port","infected_host","step"
"2967",2967,"domain_alert",1454978993,"149.170.50.242",56034,"149.170.39.92",53,"149.170.50.242","S1"
"2968",2968,"ssl_alert",1455242159,"149.170.50.242",65016,"226.108.246.45",443,"149.170.50.242","S2"
"2969",2969,"tor_alert",1455425635,"149.170.50.242",51643,"188.165.6.66",443,"149.170.50.242","S5"
"2970",2970,"disguised_exe_alert",1459691408,"149.170.194.131",52940,"152.46.197.116",80,"149.170.194.131","S1"
"2971",2971,"ip_alert",1460083420,"149.170.194.131",55782,"89.189.174.19",443,"149.170.194.131","S2"
"2972",2972,"scan_alert",1460175267,"149.170.194.131",65269,"149.170.140.25",329,"149.170.194.131","S4"
"2973",2973,"nc_alert",1460296209,NA,NA,NA,NA,NA,"S6"
"2974",2974,"hash_alert",1458092650,"149.170.163.27",51822,"120.85.37.11",80,"149.170.163.27","S1"
"2975",2975,"ssl_alert",1458266264,"149.170.163.27",60988,"243.108.34.36",443,"149.170.163.27","S2"
"2976",2976,"brute_force_alert",1458659629,"149.170.163.27",65290,"149.170.156.1",48,"149.170.163.27","S3"
"2977",2977,"nc_alert",1458697451,NA,NA,NA,NA,NA,"S6"
"2978",2978,"disguised_exe_alert",1461668533,"149.170.72.184",52935,"47.211.56.142",80,"149.170.72.184","S1"
"2979",2979,"ssl_alert",1462174845,"149.170.72.184",52609,"33.222.19.191",443,"149.170.72.184","S2"
"2980",2980,"scan_alert",1462178102,"149.170.72.184",63707,"149.170.162.117",249,"149.170.72.184","S4"
"2981",2981,"tor_alert",1462222118,"149.170.72.184",55688,"88.170.156.14",443,"149.170.72.184","S5"
"2982",2982,"domain_alert",1459336323,"149.170.211.153",55551,"149.170.39.93",53,"149.170.211.153","S1"
"2983",2983,"ip_alert",1459710997,"149.170.211.153",59714,"109.212.173.205",443,"149.170.211.153","S2"
"2984",2984,"scan_alert",1459934444,"149.170.211.153",51567,"149.170.221.98",28,"149.170.211.153","S4"
"2985",2985,"tor_alert",1459764048,"149.170.211.153",56581,"109.218.129.137",443,"149.170.211.153","S5"
"2986",2986,"disguised_exe_alert",1458935665,"149.170.15.114",63268,"234.52.165.27",80,"149.170.15.114","S1"
"2987",2987,"ip_alert",1459389782,"149.170.15.114",61918,"148.251.157.148",443,"149.170.15.114","S2"
"2988",2988,"pass_hash_alert",1459421456,"149.170.15.114",63173,"149.170.204.210",903,"149.170.15.114","S3"
"2989",2989,"tor_alert",1459516725,"149.170.15.114",56634,"77.57.121.232",443,"149.170.15.114","S5"
"2990",2990,"disguised_exe_alert",1452561512,"149.170.179.7",54365,"106.242.206.44",80,"149.170.179.7","S1"
"2991",2991,"ip_alert",1452834667,"149.170.179.7",54163,"180.235.132.105",443,"149.170.179.7","S2"
"2992",2992,"brute_force_alert",1453120963,"149.170.179.7",59174,"149.170.162.247",1020,"149.170.179.7","S3"
"2993",2993,"tor_alert",1453148760,"149.170.179.7",56148,"96.91.11.81",443,"149.170.179.7","S5"
"2994",2994,"domain_alert",1457821597,"149.170.14.116",57034,"149.170.39.92",53,"149.170.14.116","S1"
"2995",2995,"nc_alert",1458426398,NA,NA,NA,NA,NA,"S6"
"2996",2996,"hash_alert",1459495503,"149.170.117.207",63777,"254.156.153.121",80,"149.170.117.207","S1"
"2997",2997,"ip_alert",1459508529,"149.170.117.207",58306,"202.43.34.236",443,"149.170.117.207","S2"
"2998",2998,"scan_alert",1459891723,"149.170.117.207",59149,"149.170.128.89",67,"149.170.117.207","S4"
"2999",2999,"nc_alert",1460100304,NA,NA,NA,NA,NA,"S6"
"3000",3000,"disguised_exe_alert",1455371024,"149.170.70.88",54453,"70.165.164.208",80,"149.170.70.88","S1"
"3001",3001,"ip_alert",1455922845,"149.170.70.88",54133,"195.96.228.199",443,"149.170.70.88","S2"
"3002",3002,"pass_hash_alert",1455936085,"149.170.70.88",54643,"149.170.194.201",429,"149.170.70.88","S3"
"3003",3003,"nc_alert",1455975825,NA,NA,NA,NA,NA,"S6"
"3004",3004,"domain_alert",1462988366,"149.170.108.128",49449,"149.170.39.93",53,"149.170.108.128","S1"
"3005",3005,"domain_flux_alert",1463175500,"149.170.108.128",55107,"149.170.39.93",53,"149.170.108.128","S2"
"3006",3006,"nc_alert",1463593167,NA,NA,NA,NA,NA,"S6"
"3007",3007,"hash_alert",1465609822,"149.170.5.53",50795,"241.12.194.232",80,"149.170.5.53","S1"
"3008",3008,"ssl_alert",1465650555,"149.170.5.53",64378,"2.215.198.123",443,"149.170.5.53","S2"
"3009",3009,"tor_alert",1465912215,"149.170.5.53",59396,"67.5.173.50",443,"149.170.5.53","S5"
"3010",3010,"hash_alert",1459483938,"149.170.20.140",54255,"8.109.68.29",80,"149.170.20.140","S1"
"3011",3011,"ip_alert",1459894957,"149.170.20.140",49191,"109.186.152.83",443,"149.170.20.140","S2"
"3012",3012,"brute_force_alert",1459983049,"149.170.20.140",52034,"149.170.82.152",941,"149.170.20.140","S3"
"3013",3013,"scan_alert",1460077207,"149.170.20.140",52935,"149.170.38.155",12,"149.170.20.140","S4"
"3014",3014,"tor_alert",1460085813,"149.170.20.140",57898,"88.212.34.141",443,"149.170.20.140","S5"
"3015",3015,"hash_alert",1460991703,"149.170.105.49",62644,"101.82.9.207",80,"149.170.105.49","S1"
"3016",3016,"domain_flux_alert",1461251819,"149.170.105.49",55986,"149.170.39.93",53,"149.170.105.49","S2"
"3017",3017,"nc_alert",1461596504,NA,NA,NA,NA,NA,"S6"
"3018",3018,"disguised_exe_alert",1462655780,"149.170.11.235",54129,"222.38.118.8",80,"149.170.11.235","S1"
"3019",3019,"ip_alert",1463091838,"149.170.11.235",61789,"130.185.189.81",443,"149.170.11.235","S2"
"3020",3020,"scan_alert",1463121742,"149.170.11.235",49280,"149.170.198.126",54,"149.170.11.235","S4"
"3021",3021,"tor_alert",1463241760,"149.170.11.235",50205,"204.9.55.71",443,"149.170.11.235","S5"
"3022",3022,"disguised_exe_alert",1456940804,"149.170.41.229",63248,"156.149.216.39",80,"149.170.41.229","S1"
"3023",3023,"domain_flux_alert",1457314936,"149.170.41.229",65024,"149.170.39.93",53,"149.170.41.229","S2"
"3024",3024,"pass_hash_alert",1457449942,"149.170.41.229",64282,"149.170.6.244",1003,"149.170.41.229","S3"
"3025",3025,"tor_alert",1457537735,"149.170.41.229",59153,"109.105.109.162",443,"149.170.41.229","S5"
"3026",3026,"disguised_exe_alert",1461681663,"149.170.169.27",56173,"79.210.17.69",80,"149.170.169.27","S1"
"3027",3027,"ssl_alert",1461831565,"149.170.169.27",59954,"237.10.170.76",443,"149.170.169.27","S2"
"3028",3028,"tor_alert",1462192701,"149.170.169.27",61856,"37.139.29.150",443,"149.170.169.27","S5"
"3029",3029,"hash_alert",1457241764,"149.170.87.75",53574,"220.11.235.102",80,"149.170.87.75","S1"
"3030",3030,"ssl_alert",1457407311,"149.170.87.75",50983,"156.15.99.150",443,"149.170.87.75","S2"
"3031",3031,"brute_force_alert",1457752097,"149.170.87.75",53006,"149.170.0.145",354,"149.170.87.75","S3"
"3032",3032,"scan_alert",1457776778,"149.170.87.75",64205,"149.170.222.137",536,"149.170.87.75","S4"
"3033",3033,"tor_alert",1457829678,"149.170.87.75",50994,"178.63.116.157",443,"149.170.87.75","S5"
"3034",3034,"hash_alert",1456758245,"149.170.8.116",52950,"112.167.30.127",80,"149.170.8.116","S1"
"3035",3035,"ssl_alert",1456944649,"149.170.8.116",51358,"184.95.220.45",443,"149.170.8.116","S2"
"3036",3036,"nc_alert",1457363046,NA,NA,NA,NA,NA,"S6"
"3037",3037,"domain_alert",1452502396,"149.170.50.210",57614,"149.170.39.92",53,"149.170.50.210","S1"
"3038",3038,"ip_alert",1452647582,"149.170.50.210",51268,"46.101.155.53",443,"149.170.50.210","S2"
"3039",3039,"scan_alert",1452950135,"149.170.50.210",62317,"149.170.89.188",806,"149.170.50.210","S4"
"3040",3040,"tor_alert",1453051595,"149.170.50.210",60557,"37.48.101.193",443,"149.170.50.210","S5"
"3041",3041,"disguised_exe_alert",1459253150,"149.170.101.39",55167,"175.163.201.13",80,"149.170.101.39","S1"
"3042",3042,"ip_alert",1459358847,"149.170.101.39",57329,"205.208.58.125",443,"149.170.101.39","S2"
"3043",3043,"tor_alert",1459752398,"149.170.101.39",63107,"62.149.13.57",443,"149.170.101.39","S5"
"3044",3044,"disguised_exe_alert",1461922615,"149.170.155.190",53928,"111.167.2.123",80,"149.170.155.190","S1"
"3045",3045,"nc_alert",1462527416,NA,NA,NA,NA,NA,"S6"
"3046",3046,"hash_alert",1463127784,"149.170.94.41",52645,"106.120.161.117",80,"149.170.94.41","S1"
"3047",3047,"ssl_alert",1463376296,"149.170.94.41",62327,"42.109.105.88",443,"149.170.94.41","S2"
"3048",3048,"scan_alert",1463638897,"149.170.94.41",60854,"149.170.91.21",567,"149.170.94.41","S4"
"3049",3049,"tor_alert",1463673469,"149.170.94.41",57098,"80.109.1.138",443,"149.170.94.41","S5"
"3050",3050,"hash_alert",1455011190,"149.170.80.188",57185,"69.91.165.168",80,"149.170.80.188","S1"
"3051",3051,"ip_alert",1455601705,"149.170.80.188",54939,"185.12.95.191",443,"149.170.80.188","S2"
"3052",3052,"tor_alert",1455605905,"149.170.80.188",64180,"79.165.180.243",443,"149.170.80.188","S5"
"3053",3053,"disguised_exe_alert",1455405554,"149.170.79.109",64759,"249.241.29.233",80,"149.170.79.109","S1"
"3054",3054,"ip_alert",1455684237,"149.170.79.109",57448,"201.227.247.122",443,"149.170.79.109","S2"
"3055",3055,"scan_alert",1455831939,"149.170.79.109",51830,"149.170.244.140",9,"149.170.79.109","S4"
"3056",3056,"tor_alert",1455874325,"149.170.79.109",64400,"71.165.151.35",443,"149.170.79.109","S5"
"3057",3057,"hash_alert",1454691466,"149.170.109.149",57444,"113.236.1.133",80,"149.170.109.149","S1"
"3058",3058,"ssl_alert",1455074202,"149.170.109.149",63530,"154.74.117.202",443,"149.170.109.149","S2"
"3059",3059,"brute_force_alert",1455092249,"149.170.109.149",63102,"149.170.144.84",466,"149.170.109.149","S3"
"3060",3060,"scan_alert",1455196938,"149.170.109.149",61725,"149.170.243.158",520,"149.170.109.149","S4"
"3061",3061,"tor_alert",1455245643,"149.170.109.149",60825,"87.106.17.8",443,"149.170.109.149","S5"
"3062",3062,"hash_alert",1466134272,"149.170.107.0",56801,"234.30.78.196",80,"149.170.107.0","S1"
"3063",3063,"nc_alert",1466739073,NA,NA,NA,NA,NA,"S6"
"3064",3064,"disguised_exe_alert",1457711685,"149.170.49.190",65177,"95.240.142.127",80,"149.170.49.190","S1"
"3065",3065,"ssl_alert",1458293662,"149.170.49.190",53838,"70.14.155.151",443,"149.170.49.190","S2"
"3066",3066,"scan_alert",1458314607,"149.170.49.190",56794,"149.170.200.24",22,"149.170.49.190","S4"
"3067",3067,"nc_alert",1458316486,NA,NA,NA,NA,NA,"S6"
"3068",3068,"disguised_exe_alert",1452391184,"149.170.89.141",63527,"151.101.105.124",80,"149.170.89.141","S1"
"3069",3069,"ssl_alert",1452483310,"149.170.89.141",49782,"66.131.139.215",443,"149.170.89.141","S2"
"3070",3070,"brute_force_alert",1452782330,"149.170.89.141",60564,"149.170.150.43",529,"149.170.89.141","S3"
"3071",3071,"tor_alert",1452851543,"149.170.89.141",57517,"37.130.227.133",443,"149.170.89.141","S5"
"3072",3072,"disguised_exe_alert",1454374858,"149.170.182.183",50666,"39.33.220.19",80,"149.170.182.183","S1"
"3073",3073,"ip_alert",1454406007,"149.170.182.183",55933,"5.63.88.100",443,"149.170.182.183","S2"
"3074",3074,"nc_alert",1454979659,NA,NA,NA,NA,NA,"S6"
"3075",3075,"hash_alert",1465339800,"149.170.100.56",52593,"35.137.37.201",80,"149.170.100.56","S1"
"3076",3076,"ssl_alert",1465794016,"149.170.100.56",64986,"133.165.97.111",443,"149.170.100.56","S2"
"3077",3077,"tor_alert",1465825227,"149.170.100.56",56296,"71.202.184.229",443,"149.170.100.56","S5"
"3078",3078,"hash_alert",1456093935,"149.170.93.88",57294,"141.247.213.172",80,"149.170.93.88","S1"
"3079",3079,"ssl_alert",1456473946,"149.170.93.88",55717,"22.241.165.210",443,"149.170.93.88","S2"
"3080",3080,"scan_alert",1456695076,"149.170.93.88",65392,"149.170.204.96",989,"149.170.93.88","S4"
"3081",3081,"tor_alert",1456501257,"149.170.93.88",55742,"178.254.26.244",443,"149.170.93.88","S5"
"3082",3082,"disguised_exe_alert",1466202340,"149.170.171.219",54364,"222.151.58.0",80,"149.170.171.219","S1"
"3083",3083,"ip_alert",1466613710,"149.170.171.219",51729,"94.126.171.85",443,"149.170.171.219","S2"
"3084",3084,"scan_alert",1466698401,"149.170.171.219",50814,"149.170.169.161",650,"149.170.171.219","S4"
"3085",3085,"tor_alert",1466794577,"149.170.171.219",50403,"77.93.203.171",443,"149.170.171.219","S5"
"3086",3086,"disguised_exe_alert",1459839751,"149.170.151.81",63857,"113.5.132.205",80,"149.170.151.81","S1"
"3087",3087,"ssl_alert",1460012532,"149.170.151.81",64174,"252.213.147.168",443,"149.170.151.81","S2"
"3088",3088,"brute_force_alert",1460379294,"149.170.151.81",62895,"149.170.142.167",237,"149.170.151.81","S3"
"3089",3089,"scan_alert",1460407607,"149.170.151.81",63495,"149.170.20.66",969,"149.170.151.81","S4"
"3090",3090,"tor_alert",1460434535,"149.170.151.81",60948,"62.210.240.116",443,"149.170.151.81","S5"
"3091",3091,"disguised_exe_alert",1452778215,"149.170.1.176",64516,"195.231.238.166",80,"149.170.1.176","S1"
"3092",3092,"ip_alert",1453065917,"149.170.1.176",54983,"176.31.150.16",443,"149.170.1.176","S2"
"3093",3093,"pass_hash_alert",1453127267,"149.170.1.176",62197,"149.170.110.132",802,"149.170.1.176","S3"
"3094",3094,"tor_alert",1453254218,"149.170.1.176",53654,"212.129.4.84",443,"149.170.1.176","S5"
"3095",3095,"hash_alert",1459236458,"149.170.15.176",58012,"168.251.220.94",80,"149.170.15.176","S1"
"3096",3096,"nc_alert",1459841259,NA,NA,NA,NA,NA,"S6"
"3097",3097,"disguised_exe_alert",1457529476,"149.170.129.144",51639,"160.23.78.254",80,"149.170.129.144","S1"
"3098",3098,"ssl_alert",1457834592,"149.170.129.144",60749,"123.36.250.4",443,"149.170.129.144","S2"
"3099",3099,"scan_alert",1458080699,"149.170.129.144",61915,"149.170.138.229",1000,"149.170.129.144","S4"
"3100",3100,"tor_alert",1457902539,"149.170.129.144",57911,"179.176.252.176",443,"149.170.129.144","S5"
"3101",3101,"domain_alert",1462523653,"149.170.229.51",61614,"149.170.39.93",53,"149.170.229.51","S1"
"3102",3102,"ssl_alert",1462879098,"149.170.229.51",61929,"177.118.89.160",443,"149.170.229.51","S2"
"3103",3103,"brute_force_alert",1462909104,"149.170.229.51",59947,"149.170.23.22",545,"149.170.229.51","S3"
"3104",3104,"nc_alert",1463128454,NA,NA,NA,NA,NA,"S6"
"3105",3105,"disguised_exe_alert",1459850603,"149.170.55.223",62888,"249.219.156.174",80,"149.170.55.223","S1"
"3106",3106,"ip_alert",1460283030,"149.170.55.223",60230,"180.235.132.105",443,"149.170.55.223","S2"
"3107",3107,"pass_hash_alert",1460350275,"149.170.55.223",49640,"149.170.14.124",664,"149.170.55.223","S3"
"3108",3108,"nc_alert",1460455404,NA,NA,NA,NA,NA,"S6"
"3109",3109,"disguised_exe_alert",1458499184,"149.170.191.246",52922,"52.65.197.117",80,"149.170.191.246","S1"
"3110",3110,"ip_alert",1458575979,"149.170.191.246",54030,"64.145.91.59",443,"149.170.191.246","S2"
"3111",3111,"pass_hash_alert",1459078607,"149.170.191.246",52721,"149.170.124.167",129,"149.170.191.246","S3"
"3112",3112,"scan_alert",1459090060,"149.170.191.246",56595,"149.170.205.143",257,"149.170.191.246","S4"
"3113",3113,"tor_alert",1459095737,"149.170.191.246",49548,"128.199.234.252",443,"149.170.191.246","S5"
"3114",3114,"disguised_exe_alert",1455374198,"149.170.196.197",52111,"35.113.5.114",80,"149.170.196.197","S1"
"3115",3115,"domain_flux_alert",1455818490,"149.170.196.197",57511,"149.170.39.93",53,"149.170.196.197","S2"
"3116",3116,"brute_force_alert",1455843262,"149.170.196.197",52042,"149.170.139.204",299,"149.170.196.197","S3"
"3117",3117,"scan_alert",1455915437,"149.170.196.197",57296,"149.170.229.254",956,"149.170.196.197","S4"
"3118",3118,"tor_alert",1455949556,"149.170.196.197",54329,"158.69.11.224",443,"149.170.196.197","S5"
"3119",3119,"disguised_exe_alert",1454974711,"149.170.68.25",52155,"137.189.168.8",80,"149.170.68.25","S1"
"3120",3120,"ssl_alert",1455533264,"149.170.68.25",57533,"182.243.150.236",443,"149.170.68.25","S2"
"3121",3121,"brute_force_alert",1455559082,"149.170.68.25",57919,"149.170.225.212",921,"149.170.68.25","S3"
"3122",3122,"tor_alert",1455577011,"149.170.68.25",59581,"91.228.49.3",443,"149.170.68.25","S5"
"3123",3123,"domain_alert",1458358669,"149.170.87.70",60381,"149.170.39.93",53,"149.170.87.70","S1"
"3124",3124,"ssl_alert",1458853208,"149.170.87.70",65325,"40.72.46.237",443,"149.170.87.70","S2"
"3125",3125,"pass_hash_alert",1458863448,"149.170.87.70",52090,"149.170.204.154",32,"149.170.87.70","S3"
"3126",3126,"nc_alert",1458963470,NA,NA,NA,NA,NA,"S6"
"3127",3127,"domain_alert",1455095300,"149.170.210.254",60092,"149.170.39.93",53,"149.170.210.254","S1"
"3128",3128,"ssl_alert",1455611668,"149.170.210.254",52338,"28.52.234.198",443,"149.170.210.254","S2"
"3129",3129,"tor_alert",1455669004,"149.170.210.254",58638,"95.163.107.9",443,"149.170.210.254","S5"
"3130",3130,"hash_alert",1457414262,"149.170.101.245",59348,"196.230.36.121",80,"149.170.101.245","S1"
"3131",3131,"ip_alert",1457790325,"149.170.101.245",64763,"188.241.140.224",443,"149.170.101.245","S2"
"3132",3132,"pass_hash_alert",1457839735,"149.170.101.245",53818,"149.170.122.0",755,"149.170.101.245","S3"
"3133",3133,"tor_alert",1457984624,"149.170.101.245",52057,"109.169.33.163",443,"149.170.101.245","S5"
"3134",3134,"disguised_exe_alert",1463294304,"149.170.146.244",52237,"57.36.182.73",80,"149.170.146.244","S1"
"3135",3135,"ssl_alert",1463719429,"149.170.146.244",54799,"20.8.224.17",443,"149.170.146.244","S2"
"3136",3136,"nc_alert",1463899105,NA,NA,NA,NA,NA,"S6"
"3137",3137,"domain_alert",1457797517,"149.170.228.157",54692,"149.170.39.93",53,"149.170.228.157","S1"
"3138",3138,"domain_flux_alert",1458067839,"149.170.228.157",51935,"149.170.39.93",53,"149.170.228.157","S2"
"3139",3139,"scan_alert",1458135164,"149.170.228.157",61391,"149.170.86.90",947,"149.170.228.157","S4"
"3140",3140,"nc_alert",1458402318,NA,NA,NA,NA,NA,"S6"
"3141",3141,"domain_alert",1462464184,"149.170.243.111",50546,"149.170.39.93",53,"149.170.243.111","S1"
"3142",3142,"ip_alert",1462769433,"149.170.243.111",55645,"98.131.185.136",443,"149.170.243.111","S2"
"3143",3143,"tor_alert",1462793294,"149.170.243.111",60422,"188.221.189.158",443,"149.170.243.111","S5"
"3144",3144,"domain_alert",1453671936,"149.170.127.34",54357,"149.170.39.93",53,"149.170.127.34","S1"
"3145",3145,"ip_alert",1453691294,"149.170.127.34",52733,"188.226.166.43",443,"149.170.127.34","S2"
"3146",3146,"pass_hash_alert",1453978990,"149.170.127.34",60794,"149.170.54.75",177,"149.170.127.34","S3"
"3147",3147,"tor_alert",1454064518,"149.170.127.34",55130,"5.39.78.101",443,"149.170.127.34","S5"
"3148",3148,"disguised_exe_alert",1457316599,"149.170.207.57",56637,"80.93.31.207",80,"149.170.207.57","S1"
"3149",3149,"ssl_alert",1457453177,"149.170.207.57",61660,"25.197.190.38",443,"149.170.207.57","S2"
"3150",3150,"scan_alert",1457503776,"149.170.207.57",50960,"149.170.194.167",856,"149.170.207.57","S4"
"3151",3151,"tor_alert",1457717717,"149.170.207.57",63828,"217.250.190.58",443,"149.170.207.57","S5"
"3152",3152,"hash_alert",1453046881,"149.170.20.212",56876,"230.53.116.205",80,"149.170.20.212","S1"
"3153",3153,"domain_flux_alert",1453524088,"149.170.20.212",50866,"149.170.39.93",53,"149.170.20.212","S2"
"3154",3154,"brute_force_alert",1453605403,"149.170.20.212",62037,"149.170.167.202",269,"149.170.20.212","S3"
"3155",3155,"scan_alert",1453621926,"149.170.20.212",55426,"149.170.17.114",610,"149.170.20.212","S4"
"3156",3156,"tor_alert",1453630315,"149.170.20.212",51865,"213.21.10.30",443,"149.170.20.212","S5"
"3157",3157,"hash_alert",1461388948,"149.170.87.6",64467,"237.165.141.219",80,"149.170.87.6","S1"
"3158",3158,"ssl_alert",1461598864,"149.170.87.6",60090,"215.116.69.243",443,"149.170.87.6","S2"
"3159",3159,"nc_alert",1461993749,NA,NA,NA,NA,NA,"S6"
"3160",3160,"disguised_exe_alert",1457495106,"149.170.209.47",53257,"18.213.176.165",80,"149.170.209.47","S1"
"3161",3161,"ssl_alert",1458053881,"149.170.209.47",65210,"235.246.91.198",443,"149.170.209.47","S2"
"3162",3162,"tor_alert",1458067766,"149.170.209.47",54195,"108.240.182.140",443,"149.170.209.47","S5"
"3163",3163,"disguised_exe_alert",1455620473,"149.170.79.208",57187,"100.50.133.146",80,"149.170.79.208","S1"
"3164",3164,"ssl_alert",1455946296,"149.170.79.208",60361,"81.79.189.147",443,"149.170.79.208","S2"
"3165",3165,"scan_alert",1456222679,"149.170.79.208",52199,"149.170.247.91",266,"149.170.79.208","S4"
"3166",3166,"nc_alert",1456225274,NA,NA,NA,NA,NA,"S6"
"3167",3167,"disguised_exe_alert",1458831773,"149.170.37.152",62830,"101.134.33.116",80,"149.170.37.152","S1"
"3168",3168,"ssl_alert",1459282279,"149.170.37.152",49577,"38.149.184.171",443,"149.170.37.152","S2"
"3169",3169,"brute_force_alert",1459341871,"149.170.37.152",51305,"149.170.156.209",2,"149.170.37.152","S3"
"3170",3170,"nc_alert",1459436574,NA,NA,NA,NA,NA,"S6"
"3171",3171,"disguised_exe_alert",1462658058,"149.170.192.205",59614,"66.210.97.19",80,"149.170.192.205","S1"
"3172",3172,"ip_alert",1462766212,"149.170.192.205",53081,"200.159.128.189",443,"149.170.192.205","S2"
"3173",3173,"brute_force_alert",1463040199,"149.170.192.205",59465,"149.170.66.105",430,"149.170.192.205","S3"
"3174",3174,"nc_alert",1463262859,NA,NA,NA,NA,NA,"S6"
"3175",3175,"domain_alert",1458721252,"149.170.18.83",61932,"149.170.39.92",53,"149.170.18.83","S1"
"3176",3176,"ip_alert",1459084443,"149.170.18.83",59762,"212.126.59.41",443,"149.170.18.83","S2"
"3177",3177,"nc_alert",1459326053,NA,NA,NA,NA,NA,"S6"
"3178",3178,"disguised_exe_alert",1457169988,"149.170.40.40",51403,"245.4.112.231",80,"149.170.40.40","S1"
"3179",3179,"ip_alert",1457360932,"149.170.40.40",50268,"78.47.139.58",443,"149.170.40.40","S2"
"3180",3180,"scan_alert",1457434465,"149.170.40.40",59634,"149.170.2.31",172,"149.170.40.40","S4"
"3181",3181,"tor_alert",1457584396,"149.170.40.40",54471,"86.106.137.6",443,"149.170.40.40","S5"
"3182",3182,"disguised_exe_alert",1455381955,"149.170.19.193",63215,"216.217.107.169",80,"149.170.19.193","S1"
"3183",3183,"domain_flux_alert",1455966105,"149.170.19.193",51167,"149.170.39.93",53,"149.170.19.193","S2"
"3184",3184,"tor_alert",1455972602,"149.170.19.193",62569,"79.227.166.133",443,"149.170.19.193","S5"
"3185",3185,"hash_alert",1456647651,"149.170.12.34",61832,"224.134.56.35",80,"149.170.12.34","S1"
"3186",3186,"domain_flux_alert",1457110138,"149.170.12.34",54292,"149.170.39.93",53,"149.170.12.34","S2"
"3187",3187,"nc_alert",1457252452,NA,NA,NA,NA,NA,"S6"
"3188",3188,"disguised_exe_alert",1452292932,"149.170.77.68",64217,"50.130.88.127",80,"149.170.77.68","S1"
"3189",3189,"ip_alert",1452875693,"149.170.77.68",59355,"147.156.165.26",443,"149.170.77.68","S2"
"3190",3190,"pass_hash_alert",1452894080,"149.170.77.68",61826,"149.170.5.70",982,"149.170.77.68","S3"
"3191",3191,"tor_alert",1452895054,"149.170.77.68",58695,"176.10.104.241",443,"149.170.77.68","S5"
"3192",3192,"hash_alert",1465186631,"149.170.172.249",58779,"189.247.32.22",80,"149.170.172.249","S1"
"3193",3193,"ip_alert",1465717349,"149.170.172.249",55196,"188.241.140.222",443,"149.170.172.249","S2"
"3194",3194,"brute_force_alert",1465726116,"149.170.172.249",63383,"149.170.147.11",250,"149.170.172.249","S3"
"3195",3195,"scan_alert",1465788461,"149.170.172.249",64129,"149.170.152.150",229,"149.170.172.249","S4"
"3196",3196,"nc_alert",1465791432,NA,NA,NA,NA,NA,"S6"
"3197",3197,"hash_alert",1453585001,"149.170.52.169",63761,"8.2.126.69",80,"149.170.52.169","S1"
"3198",3198,"domain_flux_alert",1454148164,"149.170.52.169",51507,"149.170.39.92",53,"149.170.52.169","S2"
"3199",3199,"scan_alert",1454153183,"149.170.52.169",65243,"149.170.186.73",671,"149.170.52.169","S4"
"3200",3200,"tor_alert",1454164424,"149.170.52.169",57659,"178.238.227.116",443,"149.170.52.169","S5"
"3201",3201,"hash_alert",1461029920,"149.170.162.119",51830,"98.211.205.55",80,"149.170.162.119","S1"
"3202",3202,"ssl_alert",1461142954,"149.170.162.119",52435,"193.125.42.180",443,"149.170.162.119","S2"
"3203",3203,"tor_alert",1461447661,"149.170.162.119",56894,"178.62.201.39",443,"149.170.162.119","S5"
"3204",3204,"disguised_exe_alert",1451621030,"149.170.148.65",55056,"206.53.220.47",80,"149.170.148.65","S1"
"3205",3205,"ssl_alert",1451921821,"149.170.148.65",54072,"145.234.190.204",443,"149.170.148.65","S2"
"3206",3206,"nc_alert",1452225831,NA,NA,NA,NA,NA,"S6"
"3207",3207,"domain_alert",1458663238,"149.170.132.102",56169,"149.170.39.93",53,"149.170.132.102","S1"
"3208",3208,"domain_flux_alert",1458914058,"149.170.132.102",53156,"149.170.39.93",53,"149.170.132.102","S2"
"3209",3209,"scan_alert",1459103949,"149.170.132.102",53725,"149.170.222.149",473,"149.170.132.102","S4"
"3210",3210,"tor_alert",1459227283,"149.170.132.102",65086,"94.134.210.232",443,"149.170.132.102","S5"
"3211",3211,"domain_alert",1465618806,"149.170.180.12",59247,"149.170.39.92",53,"149.170.180.12","S1"
"3212",3212,"ip_alert",1466218999,"149.170.180.12",60468,"202.128.222.164",443,"149.170.180.12","S2"
"3213",3213,"brute_force_alert",1466221970,"149.170.180.12",56190,"149.170.190.121",41,"149.170.180.12","S3"
"3214",3214,"tor_alert",1466222861,"149.170.180.12",58327,"88.190.49.73",443,"149.170.180.12","S5"
"3215",3215,"hash_alert",1452888881,"149.170.232.216",64667,"160.234.154.138",80,"149.170.232.216","S1"
"3216",3216,"ip_alert",1453413743,"149.170.232.216",53018,"194.126.100.220",443,"149.170.232.216","S2"
"3217",3217,"pass_hash_alert",1453476732,"149.170.232.216",53399,"149.170.16.21",980,"149.170.232.216","S3"
"3218",3218,"scan_alert",1453487085,"149.170.232.216",57142,"149.170.221.254",302,"149.170.232.216","S4"
"3219",3219,"tor_alert",1453488722,"149.170.232.216",50351,"91.96.213.255",443,"149.170.232.216","S5"
"3220",3220,"hash_alert",1452911140,"149.170.92.38",61489,"214.112.226.69",80,"149.170.92.38","S1"
"3221",3221,"domain_flux_alert",1453047907,"149.170.92.38",63563,"149.170.39.92",53,"149.170.92.38","S2"
"3222",3222,"nc_alert",1453515941,NA,NA,NA,NA,NA,"S6"
