,UserName,SrcDevice,DstDevice,Authent Type,Failure,DailyCount,Hour,Day
35018,User718825,Comp544870,ActiveDirectory,NetworkLogon,0,314.0,2,71
35019,User718825,Comp544870,ActiveDirectory,TGS,0,29.0,3,71
35020,User718825,Comp544870,Comp970123,TGS,0,2.0,8,71
35021,User718825,Comp544870,ActiveDirectory,TGT,0,5.0,8,71
35022,User718825,Comp544870,Comp970123,NetworkLogon,0,1407.0,10,71
35023,User718825,Comp544870,Comp788417,TGS,0,2.0,11,71
35024,User718825,Comp544870,Comp370444,TGS,0,3.0,19,71
35025,User718825,Comp107130,Comp916004,NetworkLogon,0,8.0,21,71
35026,User718825,Comp544870,Comp370444,NetworkLogon,0,29.0,0,72
35027,User718825,Comp550312,Comp550312,NetworkLogon,0,1.0,1,72
35028,User718825,ActiveDirectory,ActiveDirectory,NetworkLogon,0,2.0,1,72
35029,User718825,Comp544870,None,WorkstationUnlock,0,25.0,1,72
35030,User718825,Comp544870,Comp970123,NetworkLogon,0,660.0,1,72
35031,User718825,EnterpriseAppServer,ActiveDirectory,TGT,0,10.0,2,72
35032,User718825,Comp544870,ActiveDirectory,NetworkLogon,0,378.0,2,72
35033,User718825,EnterpriseAppServer,Comp370444,TGS,0,10.0,3,72
35034,User718825,Comp544870,ActiveDirectory,TGS,0,50.0,3,72
35035,User718825,Comp544870,EnterpriseAppServer,NetworkLogon,0,208.0,5,72
35036,User718825,EnterpriseAppServer,EnterpriseAppServer,TGS,0,2.0,6,72
35037,User718825,VPN,Comp970123,NetworkLogon,0,274.0,7,72
35038,User718825,Comp544870,Comp970123,TGS,0,7.0,8,72
35039,User718825,Comp544870,ActiveDirectory,TGT,0,13.0,8,72
35040,User718825,EnterpriseAppServer,ActiveDirectory,TGS,0,13.0,9,72
35041,User718825,EnterpriseAppServer,None,Batch,0,1.0,10,72
35042,User718825,EnterpriseAppServer,ActiveDirectory,NetworkLogon,0,20.0,11,72
35043,User718825,Comp544870,Comp788417,TGS,0,7.0,11,72
35044,User718825,EnterpriseAppServer,Comp370444,NetworkLogon,0,28.0,11,72
35045,User718825,Comp544870,None,ScreensaverInvoked,0,4.0,13,72
35046,User718825,VPN,EnterpriseAppServer,RemoteInteractive,0,2.0,14,72
35047,User718825,Comp589726,Comp589726,TGS,0,1.0,14,72
35048,User718825,Comp544870,EnterpriseAppServer,TGS,0,1.0,15,72
35049,User718825,EnterpriseAppServer,None,Service,0,1.0,16,72
35050,User718825,Comp544870,None,ScreensaverDismissed,0,4.0,18,72
35051,User718825,Comp544870,None,WorkstationLock,0,5.0,18,72
35052,User718825,EnterpriseAppServer,EnterpriseAppServer,NetworkLogon,0,6.0,19,72
35053,User718825,Comp544870,Comp370444,TGS,0,6.0,20,72
35054,User718825,Comp544870,Comp544870,TGS,0,5.0,21,72
35055,User718825,Comp107130,Comp916004,NetworkLogon,0,9.0,21,72
35056,User718825,Comp589726,ActiveDirectory,TGT,0,1.0,21,72
35057,User718825,Comp544870,Comp370444,NetworkLogon,0,33.0,0,73
35058,User718825,Comp544870,Comp970123,NetworkLogon,0,590.0,1,73
35059,User718825,EnterpriseAppServer,ActiveDirectory,TGT,0,1.0,2,73
35060,User718825,Comp544870,ActiveDirectory,NetworkLogon,0,337.0,2,73
35061,User718825,Comp544870,ActiveDirectory,TGS,0,47.0,3,73
35062,User718825,VPN,EnterpriseAppServer,NetworkLogon,0,5.0,4,73
35063,User718825,EnterpriseAppServer,EnterpriseAppServer,TGS,0,1.0,6,73
35064,User718825,VPN,Comp970123,NetworkLogon,0,287.0,7,73
35065,User718825,Comp544870,Comp970123,TGS,0,4.0,8,73
35066,User718825,Comp544870,EnterpriseAppServer,TGS,0,5.0,8,73
35067,User718825,Comp544870,ActiveDirectory,TGT,0,6.0,8,73
35068,User718825,Comp544870,None,WorkstationUnlock,0,20.0,10,73
35069,User718825,Comp544870,Comp788417,TGS,0,3.0,11,73
35070,User718825,EnterpriseAppServer,EnterpriseAppServer,NetworkLogon,0,7.0,12,73
35071,User718825,Comp544870,None,ScreensaverInvoked,0,4.0,13,73
35072,User718825,Comp544870,Comp947445,TGS,0,1.0,14,73
35073,User718825,Comp544870,EnterpriseAppServer,NetworkLogon,0,188.0,16,73
35074,User718825,Comp544870,None,ScreensaverDismissed,0,4.0,18,73
35075,User718825,Comp544870,None,WorkstationLock,0,4.0,18,73
35076,User718825,Comp544870,Comp370444,TGS,0,3.0,19,73
35077,User718825,Comp700191,Comp550312,NetworkLogon,0,4.0,20,73
35078,User718825,Comp544870,Comp544870,TGS,0,3.0,21,73
35079,User718825,Comp107130,Comp916004,NetworkLogon,0,11.0,21,73
35080,User718825,Comp544870,Comp370444,NetworkLogon,0,30.0,0,74
35081,User718825,EnterpriseAppServer,ActiveDirectory,TGT,0,46.0,2,74
35082,User718825,Comp544870,ActiveDirectory,NetworkLogon,0,738.0,2,74
35083,User718825,Comp544870,ActiveDirectory,TGS,0,76.0,3,74
35084,User718825,EnterpriseAppServer,EnterpriseAppServer,TGS,0,12.0,6,74
35085,User718825,Comp544870,Comp970123,TGS,0,7.0,8,74
35086,User718825,Comp544870,ActiveDirectory,TGT,0,16.0,8,74
35087,User718825,EnterpriseAppServer,ActiveDirectory,TGS,0,9.0,9,74
35088,User718825,Comp544870,None,WorkstationUnlock,0,28.0,10,74
35089,User718825,Comp544870,Comp970123,NetworkLogon,0,362.0,10,74
35090,User718825,Comp544870,EnterpriseAppServer,RemoteInteractive,0,1.0,10,74
35091,User718825,EnterpriseAppServer,ActiveDirectory,NetworkLogon,0,14.0,11,74
35092,User718825,Comp544870,Comp788417,TGS,0,8.0,11,74
35093,User718825,EnterpriseAppServer,Comp370444,TGS,0,31.0,11,74
35094,User718825,EnterpriseAppServer,Comp370444,NetworkLogon,0,54.0,11,74
35095,User718825,Comp544870,None,WorkstationUnlock,1,1.0,12,74
35096,User718825,EnterpriseAppServer,EnterpriseAppServer,NetworkLogon,0,6.0,12,74
35097,User718825,Comp544870,None,ScreensaverInvoked,0,5.0,13,74
35098,User718825,VPN,Comp970123,NetworkLogon,0,641.0,13,74
35099,User718825,Comp544870,EnterpriseAppServer,NetworkLogon,0,269.0,16,74
35100,User718825,EnterpriseAppServer,Comp939275,TGS,0,1.0,18,74
35101,User718825,Comp544870,None,ScreensaverDismissed,0,5.0,18,74
35102,User718825,Comp544870,None,WorkstationLock,0,6.0,18,74
35103,User718825,Comp544870,Comp370444,TGS,0,8.0,19,74
35104,User718825,Comp544870,Comp544870,TGS,0,6.0,21,74
35105,User718825,Comp107130,Comp916004,NetworkLogon,0,8.0,21,74
35106,User718825,Comp544870,Comp370444,NetworkLogon,0,24.0,0,75
35107,User718825,Comp544870,ActiveDirectory,NetworkLogon,0,932.0,2,75
35108,User718825,Comp544870,ActiveDirectory,TGS,0,28.0,3,75
35109,User718825,VPN,Comp970123,NetworkLogon,0,58.0,5,75
35110,User718825,Comp544870,Comp970123,TGS,0,2.0,8,75
35111,User718825,Comp544870,ActiveDirectory,TGT,0,4.0,8,75
35112,User718825,Comp544870,Comp970123,NetworkLogon,0,1286.0,10,75
35113,User718825,EnterpriseAppServer,None,Batch,0,1.0,10,75
35114,User718825,Comp544870,Comp788417,TGS,0,2.0,11,75
35115,User718825,Comp544870,Comp370444,TGS,0,2.0,19,75
35116,User718825,Comp107130,Comp916004,NetworkLogon,0,20.0,21,75
35117,User718825,Comp544870,Comp370444,NetworkLogon,0,6.0,0,76
35118,User718825,Comp544870,Comp970123,NetworkLogon,0,345.0,3,76
35119,User718825,Comp544870,ActiveDirectory,NetworkLogon,0,78.0,5,76
35120,User718825,Comp544870,ActiveDirectory,TGS,0,11.0,6,76
35121,User718825,Comp544870,None,ScreensaverDismissed,0,1.0,13,76
35122,User718825,Comp544870,Comp370444,TGS,0,1.0,14,76
35123,User718825,Comp544870,Comp970123,TGS,0,1.0,16,76
35124,User718825,Comp544870,ActiveDirectory,TGT,0,2.0,17,76
35125,User718825,Comp107130,Comp916004,NetworkLogon,0,4.0,19,76
35126,User718825,Comp544870,Comp788417,TGS,0,1.0,22,76
35127,User718825,Comp544870,Comp370444,NetworkLogon,0,18.0,0,78
35128,User718825,Comp544870,Comp970123,TGS,0,4.0,0,78
35129,User718825,Comp550312,Comp550312,NetworkLogon,0,1.0,1,78
35130,User718825,Comp544870,None,WorkstationUnlock,0,6.0,1,78
35131,User718825,EnterpriseAppServer,ActiveDirectory,TGT,0,15.0,2,78
35132,User718825,Comp700191,ActiveDirectory,TGS,0,1.0,2,78
35133,User718825,Comp544870,ActiveDirectory,NetworkLogon,0,698.0,2,78
35134,User718825,Comp544870,ActiveDirectory,TGS,0,42.0,3,78
35135,User718825,VPN,Comp970123,NetworkLogon,0,335.0,5,78
35136,User718825,Comp700191,Comp700191,TGS,0,1.0,6,78
35137,User718825,Comp544870,Comp004340,TGS,0,1.0,6,78
35138,User718825,Comp544870,Comp658570,TGS,0,1.0,8,78
35139,User718825,Comp544870,ActiveDirectory,TGT,0,4.0,8,78
35140,User718825,Comp916004,ActiveDirectory,TGT,0,1.0,10,78
35141,User718825,EnterpriseAppServer,None,Batch,0,1.0,10,78
35142,User718825,Comp700191,ActiveDirectory,TGT,0,1.0,11,78
35143,User718825,Comp544870,Comp004340,NetworkLogon,0,1.0,11,78
35144,User718825,Comp544870,Comp788417,TGS,0,4.0,11,78
35145,User718825,Comp544870,EnterpriseAppServer,TGS,0,2.0,12,78
35146,User718825,Comp700191,None,InteractiveLogon,0,1.0,13,78
35147,User718825,Comp544870,None,ScreensaverInvoked,0,3.0,13,78
35148,User718825,Comp700191,ActiveDirectory,NetworkLogon,0,1.0,14,78
35149,User718825,Comp700191,None,InteractiveLogon,1,1.0,14,78
35150,User718825,Comp544870,EnterpriseAppServer,NetworkLogon,0,112.0,16,78
35151,User718825,EnterpriseAppServer,EnterpriseAppServer,NetworkLogon,1,15.0,17,78
35152,User718825,Comp544870,None,InteractiveLogon,0,1.0,18,78
35153,User718825,Comp916004,Comp916004,TGS,0,1.0,18,78
35154,User718825,Comp544870,None,ScreensaverDismissed,0,3.0,18,78
35155,User718825,Comp544870,None,WorkstationLock,0,2.0,18,78
35156,User718825,Comp544870,Comp370444,TGS,0,4.0,19,78
35157,User718825,Comp700191,Comp550312,NetworkLogon,0,1.0,20,78
35158,User718825,Comp544870,Comp544870,TGS,0,3.0,21,78
35159,User718825,Comp107130,Comp916004,NetworkLogon,0,24.0,21,78
35160,User718825,Comp544870,Comp970123,NetworkLogon,0,179.0,23,78
35161,User718825,Comp544870,Comp370444,NetworkLogon,0,29.0,0,79
35162,User718825,Comp544870,None,WorkstationUnlock,0,15.0,1,79
35163,User718825,Comp544870,Comp970123,NetworkLogon,0,672.0,1,79
35164,User718825,Comp544870,EnterpriseAppServer,NetworkLogon,0,26.0,2,79
35165,User718825,Comp544870,ActiveDirectory,NetworkLogon,0,460.0,2,79
35166,User718825,Comp544870,ActiveDirectory,TGS,0,55.0,3,79
35167,User718825,Comp544870,Comp658570,TGS,0,1.0,3,79
35168,User718825,VPN,Comp970123,NetworkLogon,0,236.0,5,79
35169,User718825,Comp544870,EnterpriseAppServer,NetworkLogon,1,1.0,5,79
35170,User718825,Comp544870,Comp970123,TGS,0,6.0,8,79
35171,User718825,Comp544870,ActiveDirectory,TGT,0,6.0,8,79
35172,User718825,Comp544870,Comp788417,TGS,0,6.0,11,79
35173,User718825,Comp544870,None,ScreensaverInvoked,0,5.0,13,79
35174,User718825,EnterpriseAppServer,None,Service,0,1.0,14,79
35175,User718825,Comp544870,EnterpriseAppServer,TGS,0,2.0,15,79
35176,User718825,Comp544870,None,ScreensaverDismissed,0,5.0,18,79
35177,User718825,Comp544870,None,WorkstationLock,0,5.0,18,79
35178,User718825,Comp544870,Comp370444,TGS,0,6.0,19,79
35179,User718825,Comp544870,Comp544870,TGS,0,5.0,21,79
35180,User718825,Comp107130,Comp916004,NetworkLogon,0,8.0,21,79
35181,User718825,Comp544870,Comp370444,NetworkLogon,0,29.0,0,80
35182,User718825,Comp700191,Comp700191,TGS,0,1.0,1,80
35183,User718825,Comp544870,None,WorkstationUnlock,0,15.0,1,80
35184,User718825,Comp544870,Comp970123,NetworkLogon,0,631.0,1,80
35185,User718825,Comp700191,None,InteractiveLogon,1,1.0,2,80
35186,User718825,Comp544870,ActiveDirectory,NetworkLogon,0,419.0,2,80
35187,User718825,Comp544870,ActiveDirectory,TGS,0,50.0,3,80
35188,User718825,VPN,Comp970123,NetworkLogon,0,305.0,5,80
35189,User718825,Comp700191,ActiveDirectory,TGS,0,2.0,5,80
35190,User718825,Comp544870,Comp970123,TGS,0,6.0,8,80
35191,User718825,Comp544870,ActiveDirectory,TGT,0,6.0,8,80
35192,User718825,Comp700191,ActiveDirectory,NetworkLogon,0,3.0,10,80
35193,User718825,Comp700191,ActiveDirectory,TGT,0,2.0,11,80
35194,User718825,Comp544870,Comp788417,TGS,0,6.0,11,80
35195,User718825,Comp700191,None,InteractiveLogon,0,1.0,13,80
35196,User718825,Comp544870,None,ScreensaverInvoked,0,5.0,13,80
35197,User718825,Comp544870,EnterpriseAppServer,NetworkLogon,0,1.0,16,80
35198,User718825,Comp544870,None,ScreensaverDismissed,0,5.0,18,80
35199,User718825,Comp544870,None,WorkstationLock,0,5.0,18,80
35200,User718825,Comp544870,Comp370444,TGS,0,5.0,19,80
35201,User718825,Comp700191,Comp550312,NetworkLogon,0,1.0,20,80
35202,User718825,Comp544870,Comp544870,TGS,0,5.0,21,80
35203,User718825,Comp107130,Comp916004,NetworkLogon,0,18.0,21,80
35204,User718825,Comp544870,Comp370444,NetworkLogon,0,27.0,0,81
35205,User718825,Comp700191,Comp700191,TGS,0,2.0,1,81
35206,User718825,Comp544870,None,WorkstationUnlock,0,9.0,1,81
35207,User718825,Comp544870,Comp970123,NetworkLogon,0,611.0,1,81
35208,User718825,Comp700191,None,InteractiveLogon,1,2.0,2,81
35209,User718825,Comp544870,ActiveDirectory,NetworkLogon,0,562.0,2,81
35210,User718825,Comp544870,ActiveDirectory,TGS,0,33.0,3,81
35211,User718825,Comp700191,ActiveDirectory,TGS,0,2.0,5,81
35212,User718825,Comp544870,None,WorkstationLock,0,3.0,6,81
35213,User718825,Comp544870,Comp970123,TGS,0,4.0,8,81
35214,User718825,Comp544870,ActiveDirectory,TGT,0,4.0,8,81
35215,User718825,Comp550312,Comp550312,NetworkLogon,0,3.0,9,81
35216,User718825,Comp916004,ActiveDirectory,TGT,0,102.0,10,81
35217,User718825,EnterpriseAppServer,None,Batch,0,1.0,10,81
35218,User718825,Comp700191,ActiveDirectory,TGT,0,2.0,11,81
35219,User718825,Comp544870,Comp788417,TGS,0,4.0,11,81
35220,User718825,Comp700191,None,InteractiveLogon,0,2.0,13,81
35221,User718825,Comp544870,None,ScreensaverInvoked,0,3.0,13,81
35222,User718825,Comp700191,ActiveDirectory,NetworkLogon,0,2.0,14,81
35223,User718825,Comp544870,EnterpriseAppServer,NetworkLogon,0,1.0,16,81
35224,User718825,Comp916004,Comp916004,TGS,0,101.0,18,81
35225,User718825,Comp544870,None,ScreensaverDismissed,0,3.0,18,81
35226,User718825,Comp544870,Comp370444,TGS,0,5.0,19,81
35227,User718825,VPN,Comp970123,NetworkLogon,0,244.0,20,81
35228,User718825,Comp700191,Comp550312,NetworkLogon,0,2.0,20,81
35229,User718825,Comp544870,Comp544870,TGS,0,3.0,21,81
35230,User718825,Comp107130,Comp916004,NetworkLogon,0,38.0,21,81
35231,User718825,Comp544870,Comp370444,NetworkLogon,0,26.0,0,82
35232,User718825,Comp544870,None,WorkstationUnlock,0,6.0,1,82
35233,User718825,Comp544870,Comp970123,NetworkLogon,0,507.0,1,82
35234,User718825,EnterpriseAppServer,ActiveDirectory,TGT,0,16.0,2,82
35235,User718825,Comp544870,ActiveDirectory,NetworkLogon,0,423.0,2,82
35236,User718825,EnterpriseAppServer,Comp370444,TGS,0,14.0,3,82
35237,User718825,Comp544870,ActiveDirectory,TGS,0,28.0,3,82
35238,User718825,EnterpriseAppServer,EnterpriseAppServer,TGS,0,2.0,6,82
35239,User718825,Comp916004,Comp916004,TGS,0,163.0,6,82
35240,User718825,Comp544870,Comp970123,TGS,0,3.0,7,82
35241,User718825,Comp544870,ActiveDirectory,TGT,0,3.0,8,82
35242,User718825,EnterpriseAppServer,ActiveDirectory,TGS,0,10.0,9,82
35243,User718825,Comp916004,ActiveDirectory,TGT,0,163.0,10,82
35244,User718825,Comp544870,EnterpriseAppServer,RemoteInteractive,0,1.0,10,82
35245,User718825,EnterpriseAppServer,ActiveDirectory,NetworkLogon,0,12.0,11,82
35246,User718825,Comp544870,Comp788417,TGS,0,3.0,11,82
35247,User718825,EnterpriseAppServer,Comp370444,NetworkLogon,0,32.0,11,82
35248,User718825,Comp544870,None,ScreensaverInvoked,0,2.0,13,82
35249,User718825,Comp544870,EnterpriseAppServer,NetworkLogon,0,1.0,16,82
35250,User718825,Comp544870,None,WorkstationLock,0,2.0,17,82
35251,User718825,Comp544870,None,ScreensaverDismissed,0,2.0,18,82
35252,User718825,Comp544870,Comp370444,TGS,0,4.0,19,82
35253,User718825,VPN,Comp970123,NetworkLogon,0,537.0,20,82
35254,User718825,Comp544870,Comp544870,TGS,0,2.0,21,82
35255,User718825,Comp107130,Comp916004,NetworkLogon,0,13.0,21,82
35256,User538831,Comp238824,ActiveDirectory,NetworkLogon,0,168.0,0,58
35257,User538831,Comp238824,ActiveDirectory,TGT,0,2.0,1,58
35258,User538831,Comp431784,Comp370444,TGS,0,2.0,2,58
35259,User538831,Comp107130,Comp916004,NetworkLogon,0,19.0,2,58
35260,User538831,Comp904350,Comp370444,TGS,0,3.0,3,58
35261,User538831,Comp238824,Comp370444,TGS,0,2.0,4,58
35262,User538831,Comp521896,Comp507769,TGS,0,1.0,6,58
35263,User538831,Comp431784,Comp788417,TGS,0,2.0,7,58
35264,User538831,Comp431784,Comp507769,NetworkLogon,0,1.0,10,58
35265,User538831,Comp238824,Comp370444,NetworkLogon,0,24.0,11,58
35266,User538831,Comp431784,ActiveDirectory,NetworkLogon,0,589.0,11,58
35267,User538831,Comp904350,Comp507769,TGS,0,1.0,11,58
35268,User538831,Comp431784,Comp370444,NetworkLogon,0,24.0,13,58
35269,User538831,Comp521896,Comp507769,NetworkLogon,0,1.0,13,58
35270,User538831,Comp904350,ActiveDirectory,TGS,0,17.0,13,58
35271,User538831,Comp521896,ActiveDirectory,TGT,0,1.0,14,58
35272,User538831,Comp431784,Comp507769,TGS,0,1.0,16,58
35273,User538831,Comp431784,ActiveDirectory,TGS,0,22.0,16,58
35274,User538831,Comp904350,Comp507769,NetworkLogon,0,1.0,16,58
35275,User538831,Comp904350,ActiveDirectory,TGT,0,3.0,19,58
35276,User538831,Comp904350,ActiveDirectory,NetworkLogon,0,232.0,19,58
35277,User538831,Comp238824,ActiveDirectory,TGS,0,15.0,19,58
35278,User538831,Comp431784,ActiveDirectory,TGT,0,4.0,21,58
35279,User538831,Comp916004,Comp916004,TGS,0,1.0,0,59
35280,User538831,Comp238824,ActiveDirectory,NetworkLogon,0,182.0,0,59
35281,User538831,Comp238824,ActiveDirectory,TGT,0,3.0,1,59
35282,User538831,Comp431784,Comp370444,TGS,0,3.0,2,59
35283,User538831,Comp107130,Comp916004,NetworkLogon,0,15.0,2,59
35284,User538831,Comp904350,Comp370444,TGS,0,2.0,3,59
35285,User538831,Comp238824,Comp370444,TGS,0,3.0,4,59
35286,User538831,Comp431784,Comp788417,TGS,0,3.0,5,59
35287,User538831,Comp431784,Comp507769,NetworkLogon,0,1.0,10,59
35288,User538831,Comp238824,Comp370444,NetworkLogon,0,24.0,11,59
35289,User538831,Comp431784,ActiveDirectory,NetworkLogon,0,550.0,11,59
35290,User538831,Comp904350,Comp507769,TGS,0,1.0,11,59
35291,User538831,Comp431784,Comp370444,NetworkLogon,0,24.0,13,59
35292,User538831,Comp904350,ActiveDirectory,TGS,0,23.0,13,59
35293,User538831,Comp916004,ActiveDirectory,TGT,0,1.0,15,59
35294,User538831,Comp431784,Comp507769,TGS,0,1.0,16,59
35295,User538831,Comp431784,ActiveDirectory,TGS,0,36.0,16,59
35296,User538831,Comp904350,ActiveDirectory,TGT,0,2.0,19,59
35297,User538831,Comp238824,ActiveDirectory,TGS,0,20.0,19,59
35298,User538831,Comp431784,ActiveDirectory,TGT,0,6.0,21,59
35299,User538831,Comp904350,ActiveDirectory,NetworkLogon,0,245.0,21,59
35300,User538831,Comp238824,ActiveDirectory,NetworkLogon,0,170.0,0,60
35301,User538831,Comp238824,ActiveDirectory,TGT,0,2.0,1,60
35302,User538831,Comp431784,Comp370444,TGS,0,2.0,2,60
35303,User538831,Comp107130,Comp916004,NetworkLogon,0,23.0,2,60
35304,User538831,Comp904350,Comp370444,TGS,0,2.0,3,60
35305,User538831,Comp238824,Comp370444,TGS,0,2.0,4,60
35306,User538831,Comp431784,Comp788417,TGS,0,2.0,7,60
35307,User538831,Comp431784,Comp507769,NetworkLogon,0,1.0,10,60
35308,User538831,Comp238824,Comp370444,NetworkLogon,0,23.0,11,60
35309,User538831,Comp431784,ActiveDirectory,NetworkLogon,0,549.0,11,60
35310,User538831,Comp904350,Comp507769,TGS,0,1.0,12,60
35311,User538831,Comp431784,Comp370444,NetworkLogon,0,24.0,13,60
35312,User538831,Comp904350,ActiveDirectory,TGS,0,22.0,13,60
35313,User538831,Comp431784,Comp507769,TGS,0,1.0,16,60
35314,User538831,Comp431784,ActiveDirectory,TGS,0,23.0,16,60
35315,User538831,Comp904350,Comp507769,NetworkLogon,0,1.0,16,60
35316,User538831,Comp904350,ActiveDirectory,TGT,0,2.0,19,60
35317,User538831,Comp238824,ActiveDirectory,TGS,0,18.0,19,60
35318,User538831,Comp431784,ActiveDirectory,TGT,0,4.0,21,60
35319,User538831,Comp904350,ActiveDirectory,NetworkLogon,0,251.0,21,60
35320,User538831,Comp904350,Comp370444,NetworkLogon,0,24.0,23,60
35321,User538831,Comp904350,Comp507769,TGS,0,1.0,0,61
35322,User538831,Comp238824,ActiveDirectory,NetworkLogon,0,125.0,1,61
35323,User538831,Comp431784,Comp370444,NetworkLogon,0,20.0,2,61
35324,User538831,Comp238824,ActiveDirectory,TGT,0,2.0,2,61
35325,User538831,Comp431784,ActiveDirectory,TGS,0,26.0,3,61
35326,User538831,Comp431784,Comp370444,TGS,0,2.0,4,61
35327,User538831,Comp107130,Comp916004,NetworkLogon,0,49.0,5,61
35328,User538831,Comp904350,Comp370444,TGS,0,2.0,7,61
35329,User538831,Comp238824,Comp370444,TGS,0,2.0,8,61
35330,User538831,Comp431784,Comp788417,TGS,0,2.0,10,61
35331,User538831,Comp904350,ActiveDirectory,TGT,0,2.0,14,61
35332,User538831,Comp904350,ActiveDirectory,NetworkLogon,0,190.0,15,61
35333,User538831,Comp904350,ActiveDirectory,TGS,0,17.0,15,61
35334,User538831,Comp238824,ActiveDirectory,TGS,0,13.0,15,61
35335,User538831,Comp431784,ActiveDirectory,TGT,0,4.0,19,61
35336,User538831,Comp431784,Comp507769,NetworkLogon,0,1.0,20,61
35337,User538831,Comp238824,Comp370444,NetworkLogon,0,19.0,22,61
35338,User538831,Comp431784,ActiveDirectory,NetworkLogon,0,488.0,22,61
35339,User538831,Comp904350,Comp370444,NetworkLogon,0,19.0,23,61
35340,User538831,Comp904350,Comp507769,TGS,0,1.0,0,62
35341,User538831,Comp238824,ActiveDirectory,NetworkLogon,0,22.0,3,62
35342,User538831,Comp431784,Comp370444,NetworkLogon,0,4.0,5,62
35343,User538831,Comp238824,ActiveDirectory,TGT,0,1.0,5,62
35344,User538831,Comp904350,ActiveDirectory,NetworkLogon,0,46.0,6,62
35345,User538831,Comp904350,ActiveDirectory,TGS,0,3.0,7,62
35346,User538831,Comp238824,ActiveDirectory,TGS,0,5.0,7,62
35347,User538831,Comp107130,Comp916004,NetworkLogon,0,9.0,10,62
35348,User538831,Comp238824,Comp370444,TGS,0,1.0,17,62
35349,User538831,Comp904350,Comp507769,NetworkLogon,0,1.0,19,62
35350,User538831,Comp238824,Comp370444,NetworkLogon,0,6.0,20,62
35351,User538831,Comp431784,ActiveDirectory,NetworkLogon,0,38.0,21,62
35352,User538831,Comp904350,Comp370444,NetworkLogon,0,6.0,22,62
35353,User538831,Comp904350,Comp507769,TGS,0,2.0,0,63
35354,User538831,Comp238824,ActiveDirectory,NetworkLogon,0,130.0,1,63
35355,User538831,Comp431784,Comp370444,NetworkLogon,0,24.0,2,63
35356,User538831,Comp238824,ActiveDirectory,TGT,0,2.0,2,63
35357,User538831,Comp904350,ActiveDirectory,TGS,0,19.0,4,63
35358,User538831,Comp431784,Comp370444,TGS,0,1.0,4,63
35359,User538831,Comp107130,Comp916004,NetworkLogon,0,26.0,5,63
35360,User538831,Comp904350,Comp370444,TGS,0,3.0,7,63
35361,User538831,Comp431784,Comp507769,TGS,0,1.0,8,63
35362,User538831,Comp431784,ActiveDirectory,TGS,0,12.0,8,63
35363,User538831,Comp238824,Comp370444,TGS,0,2.0,8,63
35364,User538831,Comp431784,ActiveDirectory,TGT,0,2.0,13,63
35365,User538831,Comp904350,ActiveDirectory,TGT,0,3.0,14,63
35366,User538831,Comp904350,ActiveDirectory,NetworkLogon,0,180.0,15,63
35367,User538831,Comp238824,ActiveDirectory,TGS,0,10.0,15,63
35368,User538831,Comp431784,Comp788417,TGS,0,1.0,20,63
35369,User538831,Comp238824,Comp370444,NetworkLogon,0,24.0,22,63
35370,User538831,Comp431784,ActiveDirectory,NetworkLogon,0,433.0,22,63
35371,User538831,Comp904350,Comp370444,NetworkLogon,0,24.0,23,63
35372,User538831,Comp277798,None,WorkstationLock,0,1.0,0,64
35373,User538831,Comp431784,None,WorkstationUnlock,0,15.0,0,64
35374,User538831,Comp238824,ActiveDirectory,NetworkLogon,0,164.0,0,64
35375,User538831,Comp431784,Comp431784,TGS,0,5.0,0,64
35376,User538831,Comp238824,ActiveDirectory,TGT,0,3.0,1,64
35377,User538831,Comp277798,ActiveDirectory,TGS,0,18.0,1,64
35378,User538831,Comp431784,ActiveDirectory,TGS,0,55.0,1,64
35379,User538831,Comp904350,Comp370444,TGS,0,6.0,3,64
35380,User538831,Comp238824,Comp370444,TGS,0,3.0,4,64
35381,User538831,Comp904350,Comp904350,TGS,0,5.0,4,64
35382,User538831,Comp277798,ActiveDirectory,TGT,0,3.0,4,64
35383,User538831,Comp431784,Comp788417,TGS,0,6.0,5,64
35384,User538831,Comp904350,Comp431784,RemoteInteractive,0,2.0,6,64
35385,User538831,Comp277798,Comp431784,NetworkLogon,0,1.0,7,64
35386,User538831,Comp904350,Comp081330,TGS,0,7.0,7,64
35387,User538831,Comp904350,None,WorkstationUnlock,0,15.0,7,64
35388,User538831,Comp277798,Comp277798,TGS,0,1.0,8,64
35389,User538831,Comp431784,Comp056180,NetworkLogon,0,3.0,9,64
35390,User538831,Comp431784,Comp507769,NetworkLogon,0,2.0,10,64
35391,User538831,Comp238824,Comp370444,NetworkLogon,0,24.0,11,64
35392,User538831,Comp431784,ActiveDirectory,NetworkLogon,0,591.0,11,64
35393,User538831,Comp431784,None,ScreensaverDismissed,0,2.0,11,64
35394,User538831,Comp904350,Comp507769,TGS,0,1.0,12,64
35395,User538831,Comp277798,None,InteractiveLogon,0,2.0,12,64
35396,User538831,Comp277798,Comp370444,TGS,0,2.0,12,64
35397,User538831,Comp431784,Comp370444,NetworkLogon,0,82.0,13,64
35398,User538831,Comp277798,Comp507769,TGS,0,1.0,13,64
35399,User538831,Comp904350,ActiveDirectory,TGS,0,30.0,13,64
35400,User538831,Comp431784,None,ScreensaverInvoked,0,2.0,14,64
35401,User538831,Comp431784,None,InteractiveLogon,0,2.0,14,64
